mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption
Dodge;Caravan;166000.0;1999.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;160000.0;2000.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;150000.0;1999.0;M;152.0;front;automatic;no;3.0;239.0;170.0;11.7;0.0
Dodge;Caravan;360000.0;1999.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;300000.0;1998.0;M;158.0;front;automatic;no;3.3;275.0;170.0;11.3;0.0
Dodge;Caravan;300000.0;2000.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;234074.0;1998.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;299704.0;1999.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;190000.0;1999.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;150000.0;1998.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Mercedes-Benz;R-Class;214966.0;2012.0;M;272.0;rear;automatic;no;3.5;350.0;230.0;8.3;11.9
Mercedes-Benz;R-Class;132000.0;2010.0;M;190.0;rear;automatic;turbocharging;3.0;440.0;215.0;9.5;7.8
Nissan;Maxima;298703.0;1999.0;E;193.0;front;automatic;no;3.0;255.0;210.0;9.6;0.0
Nissan;Maxima;330000.0;1996.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;433000.0;1999.0;E;140.0;front;automatic;no;2.0;177.0;184.0;14.1;0.0
Nissan;Maxima;197388.0;1998.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;376000.0;1998.0;E;193.0;front;automatic;no;3.0;255.0;210.0;9.6;0.0
Nissan;Maxima;280000.0;1998.0;E;140.0;front;automatic;no;2.0;177.0;184.0;14.1;0.0
Nissan;Maxima;427000.0;1994.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;300000.0;1997.0;E;193.0;front;mechanics;no;3.0;255.0;230.0;8.3;0.0
Nissan;Maxima;380000.0;1997.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;340000.0;1995.0;E;193.0;front;mechanics;no;3.0;255.0;230.0;8.3;0.0
Nissan;Maxima;270000.0;1999.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;390000.0;1997.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;318000.0;1998.0;E;193.0;front;automatic;no;3.0;255.0;210.0;9.6;0.0
Nissan;Maxima;360000.0;1999.0;E;140.0;front;mechanics;no;2.0;177.0;201.0;11.3;0.0
Nissan;Maxima;190000.0;1997.0;E;193.0;front;mechanics;no;3.0;255.0;230.0;8.3;0.0
Kia;Rio;175476.0;2004.0;B;97.0;front;mechanics;no;1.5;132.0;175.0;11.6;8.3
Kia;Rio;200000.0;2005.0;B;97.0;front;automatic;no;1.5;132.0;170.0;14.2;8.7
Kia;Rio;235000.0;2003.0;B;98.0;front;mechanics;no;1.5;138.0;175.0;11.6;8.3
Kia;Rio;277760.0;2004.0;B;97.0;front;automatic;no;1.5;132.0;170.0;14.2;8.7
Kia;Rio;237780.0;2005.0;B;105.0;front;mechanics;no;1.6;141.0;175.0;11.6;7.3
Kia;Rio;150000.0;2003.0;B;98.0;front;automatic;no;1.5;138.0;170.0;14.2;8.7
Kia;Rio;95000.0;2004.0;B;97.0;front;automatic;no;1.5;132.0;170.0;14.2;8.7
Kia;Rio;200000.0;2005.0;B;97.0;front;mechanics;no;1.5;132.0;175.0;11.6;8.3
Kia;Rio;156000.0;2005.0;B;97.0;front;automatic;no;1.5;132.0;170.0;14.2;8.7
Kia;Rio;297000.0;2005.0;B;97.0;front;mechanics;no;1.5;132.0;175.0;11.6;8.3
Kia;Rio;160000.0;2003.0;B;98.0;front;mechanics;no;1.5;138.0;175.0;11.6;8.3
Kia;Rio;200000.0;2003.0;B;97.0;front;mechanics;no;1.5;132.0;175.0;11.6;8.3
Kia;Rio;200000.0;2003.0;B;97.0;front;automatic;no;1.5;132.0;170.0;14.2;8.7
Kia;Rio;231000.0;2004.0;B;97.0;front;mechanics;no;1.5;132.0;175.0;11.6;8.3
Porsche;Cayenne;120000.0;2004.0;J;340.0;full;automatic;no;4.5;420.0;242.0;7.2;0.0
Porsche;Cayenne;188000.0;2005.0;J;340.0;full;automatic;no;4.5;420.0;242.0;7.2;0.0
Porsche;Cayenne;264000.0;2006.0;J;450.0;full;automatic;turbocharging;4.5;620.0;266.0;5.6;15.7
Porsche;Cayenne;251000.0;2004.0;J;250.0;full;automatic;no;3.2;310.0;214.0;9.7;0.0
Porsche;Cayenne;280000.0;2003.0;J;340.0;full;automatic;no;4.5;420.0;242.0;7.2;0.0
Porsche;Cayenne;294000.0;2004.0;J;340.0;full;automatic;no;4.5;420.0;242.0;7.2;0.0
Porsche;Cayenne;196000.0;2004.0;J;250.0;full;automatic;no;3.2;310.0;214.0;9.7;0.0
Porsche;Cayenne;215000.0;2005.0;J;450.0;full;automatic;turbocharging;4.5;620.0;266.0;5.6;15.7
Porsche;Cayenne;273000.0;2004.0;J;250.0;full;automatic;no;3.2;310.0;214.0;9.7;0.0
Porsche;Cayenne;176000.0;2004.0;J;250.0;full;automatic;no;3.2;310.0;214.0;9.7;0.0
Porsche;Cayenne;253680.0;2005.0;J;450.0;full;automatic;turbocharging;4.5;620.0;266.0;5.6;15.7
Porsche;Cayenne;151000.0;2004.0;J;250.0;full;automatic;no;3.2;310.0;214.0;9.7;0.0
Porsche;Cayenne;169971.0;2005.0;J;340.0;full;automatic;no;4.5;420.0;242.0;7.2;0.0
Porsche;Cayenne;79000.0;2004.0;J;450.0;full;automatic;turbocharging;4.5;620.0;266.0;5.6;15.7
Porsche;Cayenne;210000.0;2005.0;J;340.0;full;automatic;no;4.5;420.0;242.0;7.2;0.0
Renault;Megane;180000.0;2014.0;C;106.0;front;mechanics;no;1.6;145.0;183.0;11.7;6.7
Renault;Megane;110000.0;2014.0;C;114.0;front;variator;no;1.6;155.0;175.0;11.9;6.6
Land Rover;Discovery Sport;11000.0;2020.0;J;200.0;full;automatic;turbocharging;2.0;320.0;207.0;9.0;7.9
Land Rover;Discovery Sport;0.0;2020.0;J;200.0;full;automatic;turbocharging;2.0;320.0;207.0;9.0;7.9
Land Rover;Discovery Sport;38528.0;2019.0;J;180.0;full;automatic;turbocharging;2.0;430.0;202.0;9.7;5.8
Land Rover;Discovery Sport;37000.0;2019.0;J;180.0;full;automatic;turbocharging;2.0;430.0;202.0;9.7;5.8
Peugeot;207;99750.0;2009.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Peugeot;207;138000.0;2011.0;B;75.0;front;mechanics;no;1.4;118.0;170.0;14.5;6.3
Peugeot;207;115000.0;2009.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Peugeot;207;118500.0;2009.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Peugeot;207;285000.0;2010.0;B;75.0;front;mechanics;no;1.4;118.0;170.0;14.5;6.3
Peugeot;207;87000.0;2010.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Peugeot;207;25000.0;2010.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Peugeot;207;150000.0;2010.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Peugeot;207;155852.0;2010.0;B;90.0;front;robot;no;1.4;133.0;180.0;12.7;6.2
Subaru;Impreza;250000.0;1997.0;C;115.0;full;mechanics;no;2.0;172.0;186.0;10.0;0.0
Subaru;Impreza;258536.0;1997.0;C;90.0;front;automatic;no;1.6;128.0;197.15641361256542;10.423527447894207;0.0
Subaru;Impreza;280000.0;1992.0;C;103.0;front;mechanics;no;1.8;147.0;197.15641361256542;10.423527447894207;0.0
Subaru;Impreza;200000.0;1997.0;C;90.0;full;mechanics;no;1.6;137.0;166.0;13.2;0.0
Toyota;Vitz;182000.0;2001.0;B;70.0;front;automatic;no;1.0;95.0;197.15641361256542;10.423527447894207;0.0
Toyota;Vitz;30000.0;2002.0;B;88.0;front;mechanics;no;1.3;123.0;165.0;13.5;0.0
Toyota;Vitz;180000.0;2000.0;B;70.0;front;mechanics;no;1.0;95.0;197.15641361256542;10.423527447894207;0.0
Toyota;Vitz;220000.0;2001.0;B;87.0;full;automatic;no;1.3;124.0;197.15641361256542;10.423527447894207;0.0
Toyota;Vitz;268000.0;2004.0;B;70.0;front;automatic;no;1.0;95.0;197.15641361256542;10.423527447894207;0.0
Ford;Focus ST;197000.0;2008.0;C;225.0;front;mechanics;turbocharging;2.5;320.0;241.0;6.8;9.3
Ford;Focus ST;171000.0;2008.0;C;225.0;front;mechanics;turbocharging;2.5;320.0;241.0;6.8;9.3
Ford;Focus ST;260000.0;2008.0;C;225.0;front;mechanics;turbocharging;2.5;320.0;241.0;6.8;9.3
Ford;Focus ST;225000.0;2008.0;C;225.0;front;mechanics;turbocharging;2.5;320.0;241.0;6.8;9.3
Infiniti;M;120000.0;2006.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;230000.0;2005.0;E;280.0;rear;automatic;no;3.5;366.0;224.0;6.9;12.6
Infiniti;M;133000.0;2008.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;230000.0;2007.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;272000.0;2007.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;210000.0;2007.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;160000.0;2008.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;185000.0;2006.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;234000.0;2007.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;309322.0;2007.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Infiniti;M;247568.0;2007.0;E;280.0;full;automatic;no;3.5;366.0;206.0;7.1;13.6
Smart;Fortwo;21500.0;2018.0;A;109.0;rear;robot;turbocharging;0.9;170.0;165.0;9.5;4.6
Smart;Fortwo;2300.0;2018.0;A;109.0;rear;robot;turbocharging;0.9;170.0;165.0;9.5;4.6
Smart;Fortwo;4020.0;2019.0;A;90.0;rear;robot;turbocharging;0.9;135.0;155.0;11.7;4.2
Smart;Fortwo;6500.0;2018.0;A;90.0;rear;robot;turbocharging;0.9;135.0;155.0;11.7;4.2
Smart;Fortwo;60000.0;2016.0;A;90.0;rear;robot;turbocharging;0.9;135.0;155.0;11.7;4.2
Lifan;X60;61701.0;2016.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;39000.0;2016.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;85000.0;2015.0;J;128.0;front;variator;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;38000.0;2016.0;J;128.0;front;variator;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;50000.0;2016.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;91001.0;2016.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;24801.0;2015.0;J;128.0;front;variator;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;91846.0;2015.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;56129.0;2016.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;36500.0;2016.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;16031.0;2016.0;J;128.0;front;variator;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;83500.0;2015.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;50000.0;2016.0;J;128.0;front;variator;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;31000.0;2015.0;J;128.0;front;mechanics;no;1.8;162.0;170.0;14.5;8.2
Lifan;X60;40000.0;2015.0;J;128.0;front;variator;no;1.8;162.0;170.0;14.5;8.2
Ford;Galaxy;190000.0;2004.0;M;116.0;front;mechanics;no;2.0;170.0;177.0;15.4;10.1
Ford;Galaxy;180000.0;2000.0;M;145.0;front;mechanics;no;2.3;203.0;192.0;12.3;10.1
Ford;Galaxy;467500.0;2002.0;M;140.0;front;mechanics;no;2.3;200.0;191.0;12.7;10.1
Ford;Galaxy;236432.0;2002.0;M;116.0;front;automatic;turbocharging;1.9;310.0;178.0;15.1;9.9
Ford;Galaxy;300000.0;2002.0;M;116.0;front;automatic;turbocharging;1.9;310.0;178.0;15.1;9.9
Ford;Galaxy;362000.0;2000.0;M;145.0;front;mechanics;no;2.3;203.0;192.0;12.3;10.1
Ford;Galaxy;295000.0;2001.0;M;145.0;front;mechanics;no;2.3;203.0;192.0;12.3;10.1
Ford;Galaxy;250000.0;2002.0;M;116.0;front;automatic;turbocharging;1.9;310.0;178.0;15.1;9.9
Ford;Galaxy;327480.0;2000.0;M;145.0;front;mechanics;no;2.3;203.0;192.0;12.3;10.1
Ravon;Gentra;53601.0;2017.0;C;107.0;front;automatic;no;1.5;141.0;169.0;13.3;0.0
Ravon;Gentra;145000.0;2017.0;C;107.0;front;automatic;no;1.5;141.0;169.0;13.3;0.0
Ravon;Gentra;32737.0;2018.0;C;107.0;front;automatic;no;1.5;141.0;169.0;13.3;0.0
Ravon;Gentra;130000.0;2017.0;C;107.0;front;automatic;no;1.5;141.0;169.0;13.3;0.0
Ravon;Gentra;112200.0;2017.0;C;107.0;front;automatic;no;1.5;141.0;169.0;13.3;0.0
Ravon;Gentra;150000.0;2015.0;C;107.0;front;mechanics;no;1.5;141.0;180.0;11.9;0.0
Ravon;Gentra;85000.0;2016.0;C;107.0;front;mechanics;no;1.5;141.0;180.0;11.9;0.0
Ravon;Gentra;62013.0;2015.0;C;107.0;front;mechanics;no;1.5;141.0;180.0;11.9;0.0
Ravon;Gentra;110000.0;2017.0;C;107.0;front;automatic;no;1.5;141.0;169.0;13.3;0.0
Toyota;Hilux Surf;170000.0;1990.0;J;94.0;full;mechanics;turbocharging;2.5;240.0;197.15641361256542;10.423527447894207;0.0
Toyota;Hilux Surf;250000.0;1993.0;J;94.0;full;automatic;turbocharging;2.5;240.0;197.15641361256542;10.423527447894207;0.0
Toyota;Hilux Surf;250000.0;1991.0;J;94.0;full;automatic;turbocharging;2.5;240.0;197.15641361256542;10.423527447894207;0.0
Toyota;Hilux Surf;300000.0;1990.0;J;94.0;full;mechanics;turbocharging;2.5;240.0;197.15641361256542;10.423527447894207;0.0
Honda;CR-V;251000.0;1998.0;J;128.0;full;mechanics;no;2.0;182.0;174.0;10.5;10.6
Honda;CR-V;180000.0;1998.0;J;145.0;full;automatic;no;2.0;179.0;197.15641361256542;10.423527447894207;0.0
Honda;CR-V;215000.0;1998.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;300000.0;1997.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;245000.0;1998.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;283000.0;1998.0;J;128.0;front;mechanics;no;2.0;182.0;174.0;10.423527447894207;0.0
Honda;CR-V;234000.0;1997.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;200000.0;1996.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;250000.0;1998.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;411000.0;1996.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;237030.0;1998.0;J;128.0;front;automatic;no;2.0;182.0;170.0;10.423527447894207;0.0
Honda;CR-V;220000.0;1998.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;223000.0;1997.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Honda;CR-V;300000.0;1995.0;J;128.0;full;automatic;no;2.0;182.0;170.0;12.5;9.9
Jaguar;I-Pace;3200.0;2020.0;J;234.0;full;automatic;;0.0;696.0;200.0;4.8;0.0
Toyota;Highlander;320000.0;2003.0;J;157.0;front;automatic;no;2.4;221.0;170.0;10.8;0.0
Toyota;Highlander;238000.0;2003.0;J;223.0;full;automatic;no;3.0;301.0;175.0;8.8;0.0
Toyota;Highlander;283680.0;2002.0;J;223.0;full;automatic;no;3.0;301.0;175.0;8.8;0.0
Toyota;Highlander;289133.0;2003.0;J;223.0;full;automatic;no;3.0;301.0;175.0;8.8;0.0
Toyota;Highlander;430000.0;2002.0;J;223.0;full;automatic;no;3.0;301.0;175.0;8.8;0.0
Toyota;Highlander;177000.0;2002.0;J;223.0;full;automatic;no;3.0;301.0;175.0;8.8;0.0
Toyota;Highlander;177000.0;2002.0;J;223.0;full;automatic;no;3.0;301.0;175.0;8.8;0.0
Toyota;Alphard;47353.0;2017.0;M;275.0;front;automatic;no;3.5;340.0;200.0;8.3;10.5
Toyota;Alphard;87000.0;2017.0;M;275.0;front;automatic;no;3.5;340.0;200.0;8.3;10.5
Toyota;Alphard;87400.0;2015.0;M;275.0;front;automatic;no;3.5;340.0;200.0;8.3;10.5
Toyota;Alphard;63765.0;2016.0;M;275.0;front;automatic;no;3.5;340.0;200.0;8.3;10.5
Toyota;Alphard;150706.0;2015.0;M;275.0;front;automatic;no;3.5;340.0;200.0;8.3;10.5
Toyota;Alphard;73000.0;2016.0;M;152.0;full;variator;no;2.5;206.0;200.0;10.423527447894207;0.0
Chrysler;300C;226449.0;2006.0;E;425.0;rear;automatic;no;6.1;569.0;250.0;5.2;12.8
Chrysler;300C;113000.0;2008.0;E;425.0;rear;automatic;no;6.1;569.0;250.0;5.2;12.8
Chevrolet;TrailBlazer;167500.0;2005.0;J;273.0;full;automatic;no;4.2;373.0;197.15641361256542;10.423527447894207;0.0
Chevrolet;TrailBlazer;234512.0;2003.0;J;273.0;full;automatic;no;4.2;373.0;197.15641361256542;10.423527447894207;0.0
Chevrolet;TrailBlazer;198000.0;2003.0;J;273.0;full;automatic;no;4.2;373.0;197.15641361256542;10.423527447894207;0.0
Chevrolet;TrailBlazer;132990.0;2002.0;J;273.0;full;automatic;no;4.2;373.0;197.15641361256542;10.423527447894207;0.0
Chevrolet;TrailBlazer;295000.0;2005.0;J;273.0;full;automatic;no;4.2;373.0;197.15641361256542;10.423527447894207;0.0
LADA (VAZ);2113;131800.0;2005.0;B;79.0;front;mechanics;no;1.5;116.0;158.0;14.2;0.0
LADA (VAZ);2113;256000.0;2007.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;165000.0;2011.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;171542.0;2011.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;100000.0;2005.0;B;79.0;front;mechanics;no;1.5;116.0;158.0;14.2;0.0
LADA (VAZ);2113;18254.0;2010.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;23500.0;2012.0;B;89.0;front;mechanics;no;1.6;131.0;197.15641361256542;10.423527447894207;0.0
LADA (VAZ);2113;178000.0;2009.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;185000.0;2005.0;B;79.0;front;mechanics;no;1.5;116.0;158.0;14.2;0.0
LADA (VAZ);2113;130000.0;2012.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;185325.0;2005.0;B;79.0;front;mechanics;no;1.5;116.0;158.0;14.2;0.0
LADA (VAZ);2113;180000.0;2008.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;168000.0;2012.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;272000.0;2008.0;B;81.0;front;mechanics;no;1.6;120.0;160.0;13.5;7.6
LADA (VAZ);2113;165000.0;2005.0;B;79.0;front;mechanics;no;1.5;116.0;158.0;14.2;0.0
Toyota;Land Cruiser Prado;293601.0;1997.0;J;178.0;full;automatic;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;165337.0;1997.0;J;178.0;full;mechanics;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;287217.0;1999.0;J;125.0;full;automatic;turbocharging;3.0;295.0;160.0;14.0;0.0
Toyota;Land Cruiser Prado;247000.0;1997.0;J;140.0;full;automatic;turbocharging;3.0;333.0;197.15641361256542;10.423527447894207;0.0
Toyota;Land Cruiser Prado;399000.0;1998.0;J;178.0;full;automatic;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;430000.0;1998.0;J;178.0;full;mechanics;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;190256.0;1998.0;J;178.0;full;mechanics;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;364000.0;1998.0;J;125.0;full;mechanics;turbocharging;3.0;295.0;160.0;14.0;0.0
Toyota;Land Cruiser Prado;437000.0;1997.0;J;178.0;full;automatic;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;453000.0;1999.0;J;125.0;full;automatic;turbocharging;3.0;295.0;160.0;14.0;0.0
Toyota;Land Cruiser Prado;343000.0;1997.0;J;178.0;full;mechanics;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;520000.0;1998.0;J;178.0;full;automatic;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;437080.0;1998.0;J;178.0;full;mechanics;no;3.4;303.0;180.0;10.9;0.0
Toyota;Land Cruiser Prado;390000.0;1996.0;J;145.0;full;automatic;turbocharging;3.0;343.0;197.15641361256542;10.423527447894207;10.7
Toyota;Land Cruiser Prado;435000.0;1998.0;J;125.0;full;mechanics;turbocharging;3.0;295.0;160.0;14.0;0.0
Mazda;6;147500.0;2008.0;D;147.0;front;automatic;no;2.0;184.0;198.0;11.2;7.8
Mazda;6;178000.0;2008.0;D;120.0;front;mechanics;no;1.8;165.0;194.0;11.7;7.0
Mazda;6;250000.0;2008.0;D;147.0;front;mechanics;no;2.0;184.0;208.0;10.3;7.2
Hyundai;i30;91620.0;2013.0;C;130.0;front;automatic;no;1.6;157.0;192.0;11.9;6.8
Hyundai;i30;35000.0;2013.0;C;130.0;front;mechanics;no;1.6;157.0;195.0;10.9;6.4
Hyundai;i30;138000.0;2014.0;C;130.0;front;automatic;no;1.6;157.0;192.0;11.9;6.8
Hyundai;i30;179000.0;2012.0;C;130.0;front;automatic;no;1.6;157.0;192.0;11.9;6.8
Hyundai;i30;41000.0;2013.0;C;130.0;front;automatic;no;1.6;157.0;192.0;11.9;6.8
ZAZ;968;97400.0;1994.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;79.0;1991.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;2720.0;1976.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;60000.0;1984.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;3727.0;1988.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;483.0;1986.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;3000.0;1983.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;2100.0;1977.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;36000.0;1981.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;52721.0;1976.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;33195.0;1988.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;370000.0;1986.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;1350.0;1992.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;65238.0;1993.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
ZAZ;968;5500.0;1994.0;B;42.0;rear;mechanics;no;1.2;75.0;120.0;32.0;0.0
Honda;Accord;220000.0;2011.0;D;201.0;front;automatic;no;2.4;230.0;227.0;9.7;8.6
Honda;Accord;118000.0;2012.0;D;200.0;front;automatic;no;2.4;234.0;227.0;9.7;8.6
Lexus;LS;605425.0;2002.0;F;290.0;rear;automatic;no;4.3;434.0;250.0;6.7;11.4
Lexus;LS;300000.0;2000.0;F;290.0;rear;automatic;no;4.3;434.0;250.0;6.7;11.4
Lexus;LS;361000.0;2001.0;F;282.0;rear;automatic;no;4.3;417.0;250.0;6.7;12.0
Toyota;Sprinter;274000.0;1991.0;C;94.0;front;mechanics;no;1.5;129.0;197.15641361256542;10.423527447894207;6.1
Toyota;Sprinter;311000.0;1991.0;C;105.0;front;automatic;no;1.5;132.0;197.15641361256542;10.423527447894207;9.1
Changan;Eado;30050.0;2014.0;D;113.0;front;automatic;no;1.6;152.0;175.0;13.5;7.2
Changan;Eado;67023.0;2014.0;D;113.0;front;automatic;no;1.6;152.0;175.0;13.5;7.2
Moskvich;400;25000.0;1953.0;C;23.0;rear;mechanics;no;1.1;55.0;90.0;10.423527447894207;9.0
Moskvich;400;100.0;1949.0;C;23.0;rear;mechanics;no;1.1;55.0;90.0;10.423527447894207;9.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;9000.0;2019.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;automatic;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;2194.0;2018.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;automatic;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
FAW;Besturn X80;0.0;2020.0;J;142.0;front;mechanics;no;2.0;184.0;197.15641361256542;10.423527447894207;0.0
BMW;3 series;250000.0;1982.0;D;90.0;rear;mechanics;no;1.6;0.0;167.0;13.8;8.3
BMW;3 series;180000.0;1982.0;D;75.0;rear;mechanics;no;1.6;110.0;154.0;14.8;0.0
Volvo;V40;319500.0;2003.0;C;125.0;front;automatic;no;1.8;174.0;195.0;11.5;8.9
